DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
59,48,0,0,13,192,4,11,142,18278,12,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,0,3,0,27,70,57,20,10,6,2,0,0,0,0,0,0,0,4,5,4,2,0,0,0,0,0,86,19,15,17,2,3,0,0,3911,3162,4701,3180,1700,1017,477,130,0,0,0,0,0,0,0,12
60,48,0,0,5,138,4,4,82,18406,13,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,14,50,45,16,5,5,3,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,50,11,8,11,1,1,0,0,3951,3186,4731,3198,1707,1025,478,130,0,0,0,0,0,0,0,13
61,48,0,0,2,85,4,1,57,18490,13,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,35,24,11,3,3,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,37,11,3,6,0,0,0,0,3965,3196,4752,3224,1714,1028,480,131,0,0,0,0,0,0,0,13
62,48,0,0,2,54,4,0,36,18543,13,2,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,22,13,6,3,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,6,3,4,0,0,0,0,3979,3203,4766,3237,1719,1028,480,131,0,0,0,0,0,0,0,13
63,48,0,0,1,36,3,0,21,18577,14,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,9,5,2,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,4,1,2,0,0,0,0,3988,3207,4776,3244,1720,1029,482,131,0,0,0,0,0,0,0,14
64,48,0,0,1,19,3,0,12,18603,14,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,6,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,3992,3212,4782,3248,1724,1030,482,133,0,0,0,0,0,0,0,14
65,48,0,0,1,12,2,0,8,18614,15,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3995,3212,4784,3252,1725,1031,482,133,0,0,0,0,0,0,0,15
66,48,0,0,1,8,2,0,4,18622,15,2,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3999,3213,4785,3254,1725,1031,482,133,0,0,0,0,0,0,0,15
67,48,0,0,1,5,2,0,3,18626,15,2,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4000,3213,4787,3254,1725,1031,483,133,0,0,0,0,0,0,0,15
68,48,0,0,0,2,2,0,1,18631,16,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4002,3213,4789,3255,1725,1031,483,133,0,0,0,0,0,0,0,16
69,48,0,0,0,2,2,0,0,18632,16,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4789,3255,1725,1031,483,133,0,0,0,0,0,0,0,16
70,48,0,0,0,1,2,0,0,18633,16,1,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4790,3255,1725,1031,483,133,0,0,0,0,0,0,0,16
71,48,0,0,0,1,1,0,0,18633,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4790,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
72,48,0,0,0,1,1,0,0,18633,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4790,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
73,48,0,0,0,1,1,0,0,18633,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4790,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
74,48,0,0,0,1,1,0,0,18633,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4790,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
75,48,0,0,0,0,1,0,0,18634,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4791,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
76,48,0,0,0,0,1,0,0,18634,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4791,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
77,48,0,0,0,0,1,0,0,18634,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4791,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
78,48,0,0,0,0,1,0,0,18634,17,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4791,3255,1725,1031,483,133,0,0,0,0,0,0,0,17
79,48,0,0,0,0,0,0,0,18634,18,0,13,10,12,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,3214,4791,3255,1725,1031,483,133,0,0,0,0,0,0,0,18
1,18699,1,0,0,0,0,0,0,0,0,0,3913,3151,4896,3297,1731,1043,523,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,1,0,0,0,0,0,0,0,0,0,3913,3151,4896,3297,1731,1043,523,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18699,1,0,0,0,0,0,0,0,0,0,3913,3151,4896,3297,1731,1043,523,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18699,0,1,0,0,0,0,0,0,0,0,3913,3151,4896,3297,1731,1043,523,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18692,7,1,0,0,0,0,0,0,0,0,3913,3150,4893,3295,1730,1043,523,145,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18690,9,1,0,0,0,0,0,0,0,0,3912,3150,4893,3294,1730,1043,523,145,1,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18689,7,3,1,0,0,0,0,0,0,0,3911,3150,4893,3294,1730,1043,523,145,2,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18686,6,7,1,0,0,0,0,0,0,0,3910,3149,4892,3294,1730,1043,523,145,2,1,2,0,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18684,5,7,3,0,0,1,0,0,0,0,3910,3149,4891,3293,1730,1043,523,145,0,1,2,1,1,0,0,0,2,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18677,10,7,5,0,0,1,0,0,0,0,3909,3148,4886,3293,1730,1043,523,145,1,2,7,0,0,0,0,0,2,0,2,2,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18674,11,8,5,0,0,2,0,0,0,0,3907,3148,4885,3293,1730,1043,523,145,3,2,6,0,0,0,0,0,1,0,4,2,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18651,26,12,6,1,0,4,0,0,0,0,3903,3145,4880,3289,1726,1040,523,145,5,2,9,3,4,3,0,0,2,3,5,1,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18628,41,16,8,1,0,6,0,0,0,0,3900,3141,4872,3287,1723,1038,522,145,8,5,10,5,7,5,1,0,2,3,10,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,18607,49,24,8,3,0,8,1,0,0,0,3895,3137,4869,3280,1722,1037,522,145,11,6,8,11,7,5,1,0,2,6,12,1,2,1,0,0,0,1,4,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18570,64,37,12,5,0,11,0,1,0,0,3884,3132,4861,3273,1722,1032,521,145,17,10,12,15,2,6,2,0,7,4,11,4,6,5,0,0,0,2,7,2,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18485,130,41,23,4,0,14,1,2,0,0,3872,3112,4836,3258,1716,1028,518,145,24,28,33,24,7,10,4,0,9,5,9,8,6,3,1,0,0,3,12,4,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,18411,158,75,28,4,0,17,3,4,0,0,3857,3092,4817,3247,1713,1026,514,145,30,38,45,26,9,5,5,0,17,12,12,16,6,8,4,0,0,4,15,3,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
18,18258,250,114,38,4,0,25,5,6,0,0,3824,3066,4774,3223,1706,1014,507,144,54,53,71,36,12,13,10,1,22,21,25,24,7,11,4,0,0,5,17,6,5,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,3,1,1,1,0,2,1,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
19,18016,401,152,66,6,0,45,5,9,0,0,3769,3021,4719,3183,1690,995,497,142,85,83,95,64,23,29,19,3,34,28,41,30,9,7,3,0,0,12,26,11,8,8,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,5,8,4,1,4,3,0,3,0,1,1,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
20,17719,570,230,94,8,0,58,7,14,0,0,3708,2971,4643,3131,1665,972,490,139,118,106,139,96,45,39,21,6,51,45,59,40,9,19,7,0,0,18,36,19,10,9,2,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,31,6,7,6,1,4,3,0,3,1,2,1,0,0,0,0,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0
21,17317,789,343,124,14,0,83,10,20,0,0,3630,2901,4537,3067,1618,949,477,138,156,142,208,126,78,47,26,6,76,64,86,56,21,26,13,1,0,24,40,33,10,13,4,0,0,2,7,2,1,2,0,0,0,0,0,0,0,0,0,0,43,14,7,8,2,6,3,0,5,1,3,1,0,0,0,0,3,3,8,5,1,0,0,0,0,0,0,0,0,0,0,0
22,16845,952,549,180,16,0,118,10,30,0,0,3540,2819,4414,2974,1576,921,464,137,183,160,257,172,97,56,22,5,117,116,130,85,37,36,25,3,0,29,58,51,15,19,8,0,0,2,9,1,2,2,0,0,0,0,0,0,0,0,0,0,64,18,15,7,3,7,4,0,3,2,2,2,0,1,0,0,6,5,11,6,1,1,0,0,0,0,0,0,0,0,0,0
23,16223,1236,721,269,21,0,173,14,43,0,0,3416,2720,4246,2860,1508,892,448,133,230,213,330,228,131,67,30,7,156,126,182,120,62,43,27,5,0,52,91,68,18,27,13,0,0,1,10,5,2,2,1,0,0,0,0,0,0,0,0,0,98,29,21,7,6,9,3,0,4,1,3,3,1,1,1,0,9,9,13,7,3,2,0,0,0,0,0,0,0,0,0,0
24,15545,1483,929,354,43,0,258,35,53,0,0,3277,2608,4052,2746,1452,857,429,124,294,252,407,257,140,81,40,12,177,158,249,166,94,49,29,7,0,61,115,93,29,34,20,2,0,7,17,8,5,5,1,0,0,0,0,0,0,0,0,0,140,53,32,15,7,10,1,0,16,2,6,3,1,4,3,0,9,10,18,10,3,3,0,0,0,0,0,0,0,0,0,0
25,14872,1624,1157,496,64,0,370,36,81,0,0,3132,2481,3883,2644,1380,823,406,123,336,284,429,277,157,80,49,12,217,201,323,201,118,66,26,5,0,81,158,123,51,47,32,4,0,12,25,13,8,5,1,0,0,0,0,0,0,0,0,0,192,75,48,22,13,14,5,1,21,3,5,3,1,1,2,0,15,14,25,15,3,7,2,0,0,0,0,0,0,0,0,0
26,14142,1696,1446,685,81,0,480,47,123,0,0,2970,2356,3708,2506,1314,781,388,119,367,296,441,293,152,87,48,12,274,252,374,261,161,80,36,8,0,109,238,163,72,61,37,5,0,15,22,24,7,10,3,0,0,0,0,0,0,0,0,0,251,94,70,26,18,13,7,1,24,9,3,4,2,3,2,0,27,20,40,21,5,8,2,0,0,0,0,0,0,0,0,0
27,13424,1727,1698,903,110,0,594,66,178,0,0,2830,2228,3526,2387,1239,738,364,112,372,304,433,301,161,92,50,14,329,298,452,291,172,98,47,11,0,155,304,214,112,72,41,5,0,14,36,30,9,15,6,0,0,0,0,0,0,0,0,0,309,110,86,38,26,13,9,3,36,12,9,3,1,3,2,0,37,30,50,34,11,12,4,0,0,0,0,0,0,0,0,0
28,12673,1764,1870,1129,168,0,745,114,237,0,0,2649,2115,3324,2254,1171,704,348,108,408,283,448,311,162,92,45,15,373,326,493,323,180,103,59,13,0,182,387,265,157,90,42,6,0,34,59,34,10,19,12,0,0,0,0,0,0,0,0,0,372,153,106,56,31,13,11,3,65,22,13,4,5,3,2,0,46,36,66,51,15,19,4,0,0,0,0,0,0,0,0,0
29,11925,1808,2006,1358,222,0,860,184,337,0,0,2514,1975,3108,2135,1093,666,333,101,379,310,483,309,184,91,36,16,426,332,526,355,180,104,66,17,0,226,472,309,191,107,48,5,0,38,75,51,21,21,14,2,0,0,0,0,0,0,0,0,429,175,119,61,38,19,15,4,91,42,26,12,6,5,2,0,74,53,87,66,18,30,9,0,0,0,0,0,0,0,0,0
30,11095,1921,2039,1603,310,0,997,259,476,0,0,2315,1849,2885,1993,1033,618,308,94,409,306,528,335,177,108,41,17,453,361,525,339,180,101,63,17,0,249,566,381,223,122,56,6,0,51,104,72,35,22,22,4,0,0,0,0,0,0,0,0,508,201,131,74,42,22,13,6,125,57,33,18,10,9,6,1,103,77,124,86,31,41,14,0,0,0,0,0,0,0,0,0
31,10413,1808,2144,1803,424,0,1116,286,706,0,0,2178,1730,2718,1859,966,580,290,92,365,320,481,326,167,97,40,12,502,342,551,360,196,114,61,18,0,286,626,430,252,133,67,9,0,63,155,100,43,38,21,4,0,0,0,0,0,0,0,0,566,226,147,85,46,24,14,8,145,60,43,15,11,5,7,0,157,124,175,123,50,52,23,2,0,0,0,0,0,0,0,0
32,9708,1764,2219,1918,544,0,1241,338,968,0,0,2034,1619,2527,1724,909,544,267,84,362,296,453,332,159,92,56,14,488,366,593,375,206,124,47,20,0,295,689,456,250,141,75,12,0,89,183,135,76,40,18,3,0,0,0,0,0,0,0,0,647,254,149,92,49,27,16,7,173,59,52,23,14,6,9,2,209,173,250,161,68,69,35,3,0,0,0,0,0,0,0,0
33,8972,1763,2200,2033,680,0,1340,413,1299,0,0,1866,1515,2347,1587,830,503,249,75,376,282,450,311,178,99,51,16,471,366,583,411,193,111,47,18,0,304,720,482,266,157,85,19,0,106,245,156,99,52,18,4,0,0,0,0,0,0,0,0,717,257,165,97,46,30,20,8,198,86,60,37,15,7,9,1,285,235,326,217,104,84,44,4,0,0,0,0,0,0,0,0
34,8188,1842,2175,2112,780,0,1426,481,1696,0,0,1686,1385,2133,1457,764,464,228,71,406,291,485,324,176,97,47,16,444,381,567,402,199,113,53,16,0,306,758,508,267,163,87,23,0,134,278,174,103,64,22,5,0,0,0,0,0,0,0,0,783,254,174,109,51,26,21,8,244,102,64,33,14,14,9,1,350,298,437,291,157,102,56,5,0,0,0,0,0,0,0,0
35,7458,1822,2182,2137,902,0,1459,586,2154,0,0,1545,1259,1941,1319,690,430,210,64,390,297,501,323,169,85,41,16,450,374,549,404,206,120,63,16,0,313,763,508,273,171,80,29,0,135,327,218,114,69,34,5,0,0,0,0,0,0,0,0,792,273,184,113,52,21,19,5,316,109,69,46,19,16,8,3,420,391,562,367,208,131,68,7,0,0,0,0,0,0,0,0
36,6650,1897,2159,2180,1008,1,1484,628,2693,0,0,1408,1130,1725,1156,599,394,180,58,370,300,504,375,185,90,55,18,453,356,564,378,215,115,60,18,0,332,785,513,274,170,80,26,0,156,360,250,125,74,36,7,0,0,0,0,0,0,0,1,814,274,172,123,56,24,18,3,339,119,81,45,21,11,8,4,529,484,705,458,256,165,86,10,0,0,0,0,0,0,0,0
37,5905,1869,2176,2247,1065,0,1497,683,3258,0,0,1268,985,1530,1037,527,346,158,54,362,314,486,341,191,105,56,14,438,371,599,385,204,111,50,18,0,332,781,540,301,174,90,29,0,163,386,279,125,67,40,5,0,0,0,0,0,0,0,0,816,279,177,128,51,25,17,4,376,128,80,47,27,12,9,4,653,579,857,541,305,203,103,17,0,0,0,0,0,0,0,0
38,5164,1859,2242,2231,1076,0,1451,764,3913,0,0,1114,867,1358,891,449,307,134,44,366,319,449,348,200,102,56,19,445,381,629,397,203,110,56,21,0,330,779,544,295,165,93,25,0,160,384,268,140,81,34,9,0,0,0,0,0,0,0,0,788,267,165,129,55,31,13,3,412,143,95,59,28,13,12,2,788,684,1037,662,361,234,125,22,0,0,0,0,0,0,0,0
39,4414,1866,2216,2284,1097,0,1431,790,4602,0,0,936,743,1159,773,381,267,116,39,399,317,461,321,188,111,50,19,448,360,582,413,221,106,68,18,0,345,819,553,297,162,82,26,0,161,393,264,142,88,40,9,0,0,0,0,0,0,0,0,753,292,164,123,52,30,12,5,443,130,94,65,31,13,12,2,934,803,1224,786,419,266,143,27,0,0,0,0,0,0,0,0
40,3686,1834,2216,2317,1113,0,1417,779,5338,0,0,767,632,962,650,330,217,96,32,411,304,461,307,172,108,53,18,456,358,572,419,214,120,59,18,0,359,836,556,296,156,88,26,0,152,410,262,140,99,41,9,0,0,0,0,0,0,0,0,751,277,161,114,53,36,18,7,411,145,102,68,35,11,7,0,1117,924,1392,922,491,296,161,35,0,0,0,0,0,0,0,0
41,2858,1936,2211,2297,1165,1,1409,759,6064,0,0,599,486,745,513,254,164,74,23,430,328,497,322,170,117,56,16,472,360,552,401,218,128,55,25,0,331,831,562,302,154,91,26,0,175,420,276,145,96,44,9,0,0,0,0,0,0,0,1,730,281,168,111,55,37,19,8,413,141,84,68,37,9,7,0,1269,1049,1599,1045,550,338,177,37,0,0,0,0,0,0,0,0
42,2138,1900,2237,2268,1192,1,1415,735,6814,0,0,460,354,555,375,192,124,59,19,402,341,496,326,159,111,50,15,473,369,557,400,225,134,60,19,0,328,843,543,286,158,79,31,0,171,407,289,167,97,49,12,0,0,0,0,0,0,0,1,733,278,164,119,60,36,17,8,409,130,81,61,31,12,9,2,1436,1180,1793,1185,611,371,200,38,0,0,0,0,0,0,0,0
43,1408,1859,2269,2287,1167,1,1448,748,7513,0,0,297,238,376,251,126,71,37,12,391,325,478,320,158,118,53,16,487,386,551,402,227,138,56,22,0,331,851,548,282,161,83,31,0,169,402,274,175,90,47,10,0,0,0,0,0,0,0,1,750,287,180,115,59,31,17,9,409,131,85,66,34,17,5,1,1579,1284,1973,1322,670,417,225,43,0,0,0,0,0,0,0,0
44,817,1672,2291,2249,1232,2,1473,763,8201,0,1,168,131,233,154,70,37,20,4,351,291,410,295,157,105,46,17,494,397,588,373,209,146,63,21,0,320,792,557,296,160,92,32,0,192,453,298,157,86,36,10,0,0,0,0,0,0,0,2,770,281,179,128,59,36,14,6,413,150,86,57,31,14,8,4,1717,1389,2155,1436,752,459,244,49,0,0,0,0,0,0,0,0
